,name,gender,age,episode,episode_date,upload_date,subscriber_count,likes,comments,term,job,topic,rating
657,유용욱,M,청년,167.0,20221109.0,20221110.0,736620,1893.0,139.0,456.0,서비스,<아는 만큼 보인다> 특집,5.370
658,임민영,W,청년,168.0,20221116.0,20221117.0,739111,1067.0,72.0,449.0,서비스,<해내야죠> 특집,4.336
659,문성욱,M,중년,168.0,20221116.0,20221117.0,739111,90.0,5.0,449.0,서비스,<해내야죠> 특집,4.336
660,박경재,M,청년,168.0,20221116.0,20221117.0,739111,2165.0,105.0,449.0,전문기술,<해내야죠> 특집,4.336
661,이동욱,M,중년,168.0,20221116.0,20221117.0,739111,15158.0,631.0,449.0,연예인,<해내야죠> 특집,4.336
662,이정재,M,중년,169.0,20221123.0,20221124.0,741602,1758.0,107.0,442.0,연예인,<신입사원> 특집,4.019
663,전종관,M,중년,169.0,20221123.0,20221124.0,741602,1762.0,111.0,442.0,전문기술,<신입사원> 특집,4.019
664,김미란,M,중년,169.0,20221123.0,20221124.0,741602,421.0,32.0,442.0,전문기술,<신입사원> 특집,4.019
665,강창무,M,중년,169.0,20221123.0,20221124.0,741602,70.0,4.0,442.0,전문기술,<신입사원> 특집,4.019
666,양창모,M,중년,169.0,20221123.0,20221124.0,741602,80.0,9.0,442.0,전문기술,<신입사원> 특집,4.019
667,두봉,M,노인,170.0,20221130.0,20221201.0,744093,452.0,30.0,435.0,사회복지,<나의 연구일지> 특집,5.108
668,김현무,M,중년,170.0,20221130.0,20221201.0,744093,452.0,30.0,435.0,전문기술,<나의 연구일지> 특집,5.108
669,이말년,M,중년,170.0,20221130.0,20221201.0,744093,452.0,30.0,435.0,예술가,<나의 연구일지> 특집,5.108
670,황선우,M,청년,170.0,20221130.0,20221201.0,744093,1019.0,58.0,435.0,운동선수,<나의 연구일지> 특집,5.108
671,황선우,M,청년,170.0,20221130.0,20221201.0,744093,1019.0,58.0,435.0,운동선수,<나의 연구일지> 특집,5.108
672,임택,M,중년,170.0,20221130.0,20221201.0,744093,2253.0,95.0,435.0,예술가,<나의 연구일지> 특집,5.108
673,조용문,M,노인,171.0,20221207.0,20221208.0,746583,18023.0,709.0,428.0,사회복지,<촛불 하나> 특집,5.336
674,박강빈,M,청년,171.0,20221207.0,20221208.0,746583,9987.0,452.0,428.0,기타,<촛불 하나> 특집,5.336
675,호원숙,M,중년,171.0,20221207.0,20221208.0,746583,2297.0,113.0,428.0,예술가,<촛불 하나> 특집,5.336
676,키크니,M,청년,172.0,20221214.0,20221215.0,749074,41517.0,4017.0,421.0,예술가,<어텐션> 특집,6.603
677,정경교,M,노인,172.0,20221214.0,20221215.0,749074,39096.0,1922.0,421.0,기타,<어텐션> 특집,6.603
678,임기종,M,노인,172.0,20221214.0,20221215.0,749074,338.0,30.0,421.0,사회복지,<어텐션> 특집,6.603
679,엄규민,M,청년,173.0,20221221.0,20221222.0,751565,1906.0,162.0,414.0,사회복지,<이게 되네?> 특집,5.830
680,이건수,M,중년,173.0,20221221.0,20221222.0,751565,257.0,26.0,414.0,사회복지,<이게 되네?> 특집,5.830
681,김도윤,M,청년,173.0,20221221.0,20221222.0,751565,1906.0,162.0,414.0,전문기술,<이게 되네?> 특집,5.830
682,이대양,M,청년,173.0,20221221.0,20221222.0,751565,257.0,26.0,414.0,예술가,<이게 되네?> 특집,5.830
683,손예진,W,중년,173.0,20221221.0,20221222.0,751565,14793.0,928.0,414.0,연예인,<이게 되네?> 특집,5.830
684,고수,M,중년,173.0,20221221.0,20221222.0,751565,14793.0,928.0,414.0,연예인,<이게 되네?> 특집,5.830
685,김대수,M,중년,173.0,20221221.0,20221222.0,751565,10501.0,671.0,414.0,전문기술,<이게 되네?> 특집,5.830
686,김나영,W,중년,173.0,20221221.0,20221222.0,751565,257.0,26.0,414.0,연예인,<이게 되네?> 특집,5.830
687,김나영,W,중년,173.0,20221221.0,20221222.0,751565,257.0,26.0,414.0,연예인,<이게 되네?> 특집,5.830
688,박재민,M,청년,174.0,20221228.0,20221229.0,754056,2428.0,197.0,407.0,연예인,<신과 함께> 특집,5.553
689,박재민,M,청년,174.0,20221228.0,20221229.0,754056,2428.0,197.0,407.0,연예인,<신과 함께> 특집,5.553
690,쇼트트랙_국가대표_선수단,M,청년,174.0,20221228.0,20221229.0,754056,2428.0,197.0,407.0,운동선수,<신과 함께> 특집,5.553
691,쇼트트랙_국가대표_선수단,M,청년,174.0,20221228.0,20221229.0,754056,2428.0,197.0,407.0,운동선수,<신과 함께> 특집,5.553
692,차준환,M,청년,174.0,20221228.0,20221229.0,754056,2428.0,197.0,407.0,운동선수,<신과 함께> 특집,5.553
693,차준환,M,청년,174.0,20221228.0,20221229.0,754056,2428.0,197.0,407.0,운동선수,<신과 함께> 특집,5.553
694,황석희,M,청년,174.0,20221228.0,20221229.0,754056,10933.0,528.0,407.0,전문기술,<신과 함께> 특집,5.553
695,황석희,M,청년,174.0,20221228.0,20221229.0,754056,10933.0,528.0,407.0,전문기술,<신과 함께> 특집,5.553
696,유성원,M,청년,174.0,20221228.0,20221229.0,754056,6936.0,424.0,407.0,전문기술,<신과 함께> 특집,5.553
697,유성원,M,청년,174.0,20221228.0,20221229.0,754056,6936.0,424.0,407.0,전문기술,<신과 함께> 특집,5.553
698,홍진호,M,중년,175.0,20230104.0,20230105.0,756546,1064.0,24.0,400.0,예술가,<내 인생의 한 장면> 특집,5.546
699,홍진호,M,중년,175.0,20230104.0,20230105.0,756546,1064.0,24.0,400.0,예술가,<내 인생의 한 장면> 특집,5.546
700,이민정,M,중년,175.0,20230104.0,20230105.0,756546,7477.0,599.0,400.0,연예인,<내 인생의 한 장면> 특집,5.546
701,이민정,M,중년,175.0,20230104.0,20230105.0,756546,7477.0,599.0,400.0,연예인,<내 인생의 한 장면> 특집,5.546
702,임재혁,M,청년,175.0,20230104.0,20230105.0,756546,8259.0,204.0,400.0,연예인,<내 인생의 한 장면> 특집,5.546
703,임재혁,M,청년,175.0,20230104.0,20230105.0,756546,8259.0,204.0,400.0,연예인,<내 인생의 한 장면> 특집,5.546
704,컬링_여자_국가대표_선수단,W,청년,175.0,20230104.0,20230105.0,756546,7477.0,599.0,400.0,운동선수,<내 인생의 한 장면> 특집,5.546
705,컬링_여자_국가대표_선수단,W,청년,175.0,20230104.0,20230105.0,756546,7477.0,599.0,400.0,운동선수,<내 인생의 한 장면> 특집,5.546
706,정지웅,M,청년,175.0,20230104.0,20230105.0,756546,1064.0,24.0,400.0,연예인,<내 인생의 한 장면> 특집,5.546
707,정지웅,M,청년,175.0,20230104.0,20230105.0,756546,1064.0,24.0,400.0,연예인,<내 인생의 한 장면> 특집,5.546
708,입짧은햇님,W,중년,176.0,20230111.0,20230112.0,759037,8068.0,492.0,393.0,예술가,<인생 드라마> 특집,6.281
709,입짧은햇님,W,중년,176.0,20230111.0,20230112.0,759037,8068.0,492.0,393.0,예술가,<인생 드라마> 특집,6.281
710,윤여정,W,노인,176.0,20230111.0,20230112.0,759037,5708.0,264.0,393.0,연예인,<인생 드라마> 특집,6.281
711,윤여정,W,노인,176.0,20230111.0,20230112.0,759037,5708.0,264.0,393.0,연예인,<인생 드라마> 특집,6.281
712,임익강,M,청년,177.0,20230118.0,20230119.0,761528,4587.0,293.0,386.0,전문기술,<빼앗긴 인재> 특집,4.925
713,임익강,M,청년,177.0,20230118.0,20230119.0,761528,4587.0,293.0,386.0,전문기술,<빼앗긴 인재> 특집,4.925
714,조나단,M,청년,177.0,20230118.0,20230119.0,761528,3366.0,193.0,386.0,예술가,<빼앗긴 인재> 특집,4.925
715,조나단,M,청년,177.0,20230118.0,20230119.0,761528,3366.0,193.0,386.0,예술가,<빼앗긴 인재> 특집,4.925
716,파트리샤,W,청년,177.0,20230118.0,20230119.0,761528,651.0,28.0,386.0,예술가,<빼앗긴 인재> 특집,4.925
717,파트리샤,W,청년,177.0,20230118.0,20230119.0,761528,651.0,28.0,386.0,예술가,<빼앗긴 인재> 특집,4.925
718,구본진,M,중년,177.0,20230118.0,20230119.0,761528,78.0,16.0,386.0,전문기술,<빼앗긴 인재> 특집,4.925
719,구본진,M,중년,177.0,20230118.0,20230119.0,761528,78.0,16.0,386.0,전문기술,<빼앗긴 인재> 특집,4.925
720,한문철,M,중년,178.0,20230125.0,20230126.0,764019,456.0,56.0,379.0,전문기술,<라이벌전> 특집,6.162
721,한문철,M,중년,178.0,20230125.0,20230126.0,764019,456.0,56.0,379.0,전문기술,<라이벌전> 특집,6.162
722,임종령,M,청년,178.0,20230125.0,20230126.0,764019,456.0,56.0,379.0,전문기술,<라이벌전> 특집,6.162
723,임종령,M,청년,178.0,20230125.0,20230126.0,764019,456.0,56.0,379.0,전문기술,<라이벌전> 특집,6.162
724,황규호,M,중년,178.0,20230125.0,20230126.0,764019,3154.0,294.0,379.0,사회복지,<라이벌전> 특집,6.162
725,황규호,M,중년,178.0,20230125.0,20230126.0,764019,3154.0,294.0,379.0,사회복지,<라이벌전> 특집,6.162
726,채기준,M,중년,178.0,20230125.0,20230126.0,764019,23127.0,3281.0,379.0,사회복지,<라이벌전> 특집,6.162
727,채기준,M,중년,178.0,20230125.0,20230126.0,764019,23127.0,3281.0,379.0,사회복지,<라이벌전> 특집,6.162
728,박희순,M,중년,178.0,20230125.0,20230126.0,764019,23127.0,3281.0,379.0,사회복지,<라이벌전> 특집,6.162
729,박희순,M,중년,178.0,20230125.0,20230126.0,764019,23127.0,3281.0,379.0,사회복지,<라이벌전> 특집,6.162
730,이상돈,M,중년,178.0,20230125.0,20230126.0,764019,4854.0,265.0,379.0,사회복지,<라이벌전> 특집,6.162
731,이상돈,M,중년,178.0,20230125.0,20230126.0,764019,4854.0,265.0,379.0,사회복지,<라이벌전> 특집,6.162
732,김종기,M,중년,179.0,20230201.0,20230202.0,766509,17568.0,2414.0,372.0,사회복지,<세상에 그런 일이> 특집,5.702
733,김종기,M,중년,179.0,20230201.0,20230202.0,766509,17568.0,2414.0,372.0,사회복지,<세상에 그런 일이> 특집,5.702
734,김영태,M,청년,179.0,20230201.0,20230202.0,766509,5115.0,617.0,372.0,사회복지,<세상에 그런 일이> 특집,5.702
735,김영태,M,청년,179.0,20230201.0,20230202.0,766509,5115.0,617.0,372.0,사회복지,<세상에 그런 일이> 특집,5.702
736,김진영,M,중년,179.0,20230201.0,20230202.0,766509,5115.0,617.0,372.0,사회복지,<세상에 그런 일이> 특집,5.702
737,김진영,M,중년,179.0,20230201.0,20230202.0,766509,5115.0,617.0,372.0,사회복지,<세상에 그런 일이> 특집,5.702
738,안병헌,M,중년,179.0,20230201.0,20230202.0,766509,1273.0,71.0,372.0,사회복지,<세상에 그런 일이> 특집,5.702
739,안병헌,M,중년,179.0,20230201.0,20230202.0,766509,1273.0,71.0,372.0,사회복지,<세상에 그런 일이> 특집,5.702
740,라상훈,M,중년,179.0,20230201.0,20230202.0,766509,83.0,1.0,372.0,사회복지,<세상에 그런 일이> 특집,5.702
741,라상훈,M,중년,179.0,20230201.0,20230202.0,766509,83.0,1.0,372.0,사회복지,<세상에 그런 일이> 특집,5.702
742,이소은,W,노인,180.0,20230208.0,20230209.0,"769,000",8638.0,791.0,365.0,사회복지,<신이 아닌가> 특집,4.703
743,이소은,W,노인,180.0,20230208.0,20230209.0,"769,000",8638.0,791.0,365.0,사회복지,<신이 아닌가> 특집,4.703
744,임세아,W,노인,180.0,20230208.0,20230209.0,"769,000",509.0,32.0,365.0,전문기술,<신이 아닌가> 특집,4.703
745,임세아,W,노인,180.0,20230208.0,20230209.0,"769,000",509.0,32.0,365.0,전문기술,<신이 아닌가> 특집,4.703
746,이성엽,M,청년,180.0,20230208.0,20230209.0,"769,000",140.0,5.0,365.0,금융,<신이 아닌가> 특집,4.703
747,이성엽,M,청년,180.0,20230208.0,20230209.0,"769,000",140.0,5.0,365.0,금융,<신이 아닌가> 특집,4.703
748,박재민,M,청년,181.0,20230215.0,20230216.0,"772,000",106.0,1.0,358.0,연예인,<비상> 특집,4.889
749,박재민,M,청년,181.0,20230215.0,20230216.0,"772,000",106.0,1.0,358.0,연예인,<비상> 특집,4.889
750,유성원,M,청년,181.0,20230215.0,20230216.0,"770,000",1681.0,131.0,358.0,전문기술,<비상> 특집,4.889
751,유성원,M,청년,181.0,20230215.0,20230216.0,"770,000",1681.0,131.0,358.0,전문기술,<비상> 특집,4.889
752,쇼트트랙_국가대표_선수단,M,청년,181.0,20230215.0,20230216.0,"770,000",654.0,44.0,358.0,운동선수,<비상> 특집,4.889
753,쇼트트랙_국가대표_선수단,M,청년,181.0,20230215.0,20230216.0,"770,000",654.0,44.0,358.0,운동선수,<비상> 특집,4.889
754,김나영,W,중년,181.0,20230215.0,20230216.0,"770,000",1681.0,131.0,358.0,연예인,<비상> 특집,4.889
755,김나영,W,중년,181.0,20230215.0,20230216.0,"770,000",1681.0,131.0,358.0,연예인,<비상> 특집,4.889
756,윤석열,M,노인,181.0,20230215.0,20230216.0,"769,000",5139.0,255.0,358.0,사회복지,<비상> 특집,4.889
757,윤석열,M,노인,181.0,20230215.0,20230216.0,"769,000",5139.0,255.0,358.0,사회복지,<비상> 특집,4.889
758,황석희,M,청년,181.0,20230215.0,20230216.0,"770,000",1681.0,131.0,358.0,전문기술,<비상> 특집,4.889
759,황석희,M,청년,181.0,20230215.0,20230216.0,"770,000",1681.0,131.0,358.0,전문기술,<비상> 특집,4.889
760,차준환,M,청년,182.0,20230222.0,20230224.0,"772,000",7724.0,506.0,350.0,운동선수,<천재와 싸워 이기는 법> 특집,4.774
761,차준환,M,청년,182.0,20230222.0,20230224.0,"772,000",7724.0,506.0,350.0,운동선수,<천재와 싸워 이기는 법> 특집,4.774
762,임재혁,M,청년,183.0,20230301.0,20230303.0,"772,000",5397.0,1085.0,343.0,연예인,<위대한 유산> 특집,6.067
763,임재혁,M,청년,183.0,20230301.0,20230303.0,"772,000",5397.0,1085.0,343.0,연예인,<위대한 유산> 특집,6.067
764,컬링_여자_국가대표_선수단,W,청년,183.0,20230301.0,20230303.0,"772,000",3868.0,213.0,343.0,운동선수,<위대한 유산> 특집,6.067
765,컬링_여자_국가대표_선수단,W,청년,183.0,20230301.0,20230303.0,"772,000",3868.0,213.0,343.0,운동선수,<위대한 유산> 특집,6.067
766,정지웅,M,청년,183.0,20230301.0,20230303.0,"772,000",3587.0,0.0,343.0,연예인,<위대한 유산> 특집,6.067
767,정지웅,M,청년,183.0,20230301.0,20230303.0,"772,000",3587.0,0.0,343.0,연예인,<위대한 유산> 특집,6.067
768,이민정,W,중년,184.0,20230308.0,20230310.0,"773,000",15920.0,1276.0,336.0,연예인,<괜찮아유> 특집,4.884
769,이민정,W,중년,184.0,20230308.0,20230310.0,"773,000",15920.0,1276.0,336.0,연예인,<괜찮아유> 특집,4.884
770,홍진호,M,중년,184.0,20230308.0,20230310.0,"773,000",4852.0,600.0,336.0,예술가,<괜찮아유> 특집,4.884
771,홍진호,M,중년,184.0,20230308.0,20230310.0,"773,000",4852.0,600.0,336.0,예술가,<괜찮아유> 특집,4.884
772,입짧은햇님,W,중년,184.0,20230308.0,20230310.0,"773,000",1976.0,53.0,336.0,예술가,<괜찮아유> 특집,4.884
773,입짧은햇님,W,중년,184.0,20230308.0,20230310.0,"773,000",1976.0,53.0,336.0,예술가,<괜찮아유> 특집,4.884
774,윤여정,W,노인,184.0,20230308.0,20230310.0,"773,000",152.0,8.0,336.0,연예인,<괜찮아유> 특집,4.884
775,윤여정,W,노인,184.0,20230308.0,20230310.0,"773,000",152.0,8.0,336.0,연예인,<괜찮아유> 특집,4.884
776,채기준,M,중년,185.0,20230315.0,20230317.0,"774,000",1518.0,58.0,329.0,사회복지,<내공:100> 특집,4.324
777,채기준,M,중년,185.0,20230315.0,20230317.0,"774,000",1518.0,58.0,329.0,사회복지,<내공:100> 특집,4.324
778,박희순,M,중년,185.0,20230315.0,20230317.0,"774,000",1518.0,58.0,329.0,사회복지,<내공:100> 특집,4.324
779,박희순,M,중년,185.0,20230315.0,20230317.0,"774,000",1518.0,58.0,329.0,사회복지,<내공:100> 특집,4.324
780,구본진,M,중년,185.0,20230315.0,20230317.0,"774,000",1518.0,58.0,329.0,전문기술,<내공:100> 특집,4.324
781,구본진,M,중년,185.0,20230315.0,20230317.0,"774,000",1518.0,58.0,329.0,전문기술,<내공:100> 특집,4.324
782,파트리샤,W,청년,185.0,20230315.0,20230317.0,"774,000",1518.0,58.0,329.0,예술가,<내공:100> 특집,4.324
783,파트리샤,W,청년,185.0,20230315.0,20230317.0,"774,000",1518.0,58.0,329.0,예술가,<내공:100> 특집,4.324
784,임익강,M,청년,185.0,20230315.0,20230317.0,"774,000",36195.0,3216.0,329.0,전문기술,<내공:100> 특집,4.324
785,임익강,M,청년,185.0,20230315.0,20230317.0,"774,000",36195.0,3216.0,329.0,전문기술,<내공:100> 특집,4.324
786,조나단,M,청년,185.0,20230315.0,20230317.0,"774,000",7417.0,463.0,329.0,예술가,<내공:100> 특집,4.324
787,조나단,M,청년,185.0,20230315.0,20230317.0,"774,000",7417.0,463.0,329.0,예술가,<내공:100> 특집,4.324
788,이상돈,M,중년,186.0,20230322.0,20230323.0,"778,000",22286.0,1108.0,323.0,사회복지,<lucky happy enjoy> 특집,5.483
789,이상돈,M,중년,186.0,20230322.0,20230323.0,"778,000",22286.0,1108.0,323.0,사회복지,<lucky happy enjoy> 특집,5.483
790,황규호,M,중년,186.0,20230322.0,20230323.0,"778,000",7098.0,510.0,323.0,사회복지,<lucky happy enjoy> 특집,5.483
791,황규호,M,중년,186.0,20230322.0,20230323.0,"778,000",7098.0,510.0,323.0,사회복지,<lucky happy enjoy> 특집,5.483
792,임종령,M,청년,186.0,20230322.0,20230323.0,"778,000",8312.0,581.0,323.0,전문기술,<lucky happy enjoy> 특집,5.483
793,임종령,M,청년,186.0,20230322.0,20230323.0,"778,000",8312.0,581.0,323.0,전문기술,<lucky happy enjoy> 특집,5.483
794,한문철,M,청년,187.0,20230329.0,20230330.0,"778,000",13163.0,957.0,316.0,전문기술,<명불허전> 특집,6.024
795,한문철,M,청년,187.0,20230329.0,20230330.0,"778,000",13163.0,957.0,316.0,전문기술,<명불허전> 특집,6.024
796,김종기,M,청년,187.0,20230329.0,20230330.0,"783,000",5275.0,652.0,316.0,사회복지,<명불허전> 특집,6.024
797,김종기,M,청년,187.0,20230329.0,20230330.0,"783,000",5275.0,652.0,316.0,사회복지,<명불허전> 특집,6.024
798,김영태,M,청년,188.0,20230405.0,20230406.0,"783,000",40462.0,2207.0,309.0,사회복지,<선을 넘는 사람들> 특집,5.241
799,김영태,M,청년,188.0,20230405.0,20230406.0,"783,000",40462.0,2207.0,309.0,사회복지,<선을 넘는 사람들> 특집,5.241
800,김진영,M,중년,188.0,20230405.0,20230406.0,"783,000",14705.0,1173.0,309.0,사회복지,<선을 넘는 사람들> 특집,5.241
801,김진영,M,중년,188.0,20230405.0,20230406.0,"783,000",14705.0,1173.0,309.0,사회복지,<선을 넘는 사람들> 특집,5.241
802,안병헌,M,중년,188.0,20230405.0,20230406.0,"787,000",1317.0,65.0,309.0,사회복지,<선을 넘는 사람들> 특집,5.241
803,안병헌,M,중년,188.0,20230405.0,20230406.0,"787,000",1317.0,65.0,309.0,사회복지,<선을 넘는 사람들> 특집,5.241
804,라상훈,M,중년,188.0,20230405.0,20230406.0,"787,000",953.0,168.0,309.0,사회복지,<선을 넘는 사람들> 특집,5.241
805,라상훈,M,중년,188.0,20230405.0,20230406.0,"787,000",953.0,168.0,309.0,사회복지,<선을 넘는 사람들> 특집,5.241
806,윤석열,M,노인,189.0,20230412.0,20230413.0,"793,000",1462.0,61.0,302.0,사회복지,<일당백> 특집,5.153
807,윤석열,M,노인,189.0,20230412.0,20230413.0,"793,000",1462.0,61.0,302.0,사회복지,<일당백> 특집,5.153
808,이성엽,M,청년,189.0,20230412.0,20230413.0,"793,000",1969.0,143.0,302.0,금융,<일당백> 특집,5.153
809,이성엽,M,청년,189.0,20230412.0,20230413.0,"793,000",1969.0,143.0,302.0,금융,<일당백> 특집,5.153
810,임세아,W,노인,189.0,20230412.0,20230413.0,"787,000",1969.0,143.0,302.0,전문기술,<일당백> 특집,5.153
811,임세아,W,노인,189.0,20230412.0,20230413.0,"787,000",1969.0,143.0,302.0,전문기술,<일당백> 특집,5.153
812,이소은,W,노인,189.0,20230412.0,20230413.0,"787,000",6408.0,384.0,302.0,사회복지,<일당백> 특집,5.153
813,이소은,W,노인,189.0,20230412.0,20230413.0,"787,000",6408.0,384.0,302.0,사회복지,<일당백> 특집,5.153
814,김어진,M,청년,190.0,20230419.0,20230420.0,"793,000",8410.0,541.0,295.0,기타,<영광의 시대> 특집,4.952
815,정영미,M,중년,190.0,20230419.0,20230420.0,"793,000",5948.0,428.0,295.0,전문기술,<영광의 시대> 특집,4.952
816,명업식,M,중년,190.0,20230419.0,20230420.0,"793,000",483.0,0.0,295.0,기타,<영광의 시대> 특집,4.952
817,박보영,W,청년,191.0,20230426.0,20230427.0,"793,000",9766.0,740.0,288.0,연예인,<태양은 가득히> 특집,4.561
818,강형욱,M,중년,191.0,20230426.0,20230427.0,"797,000",9510.0,680.0,288.0,전문기술,<태양은 가득히> 특집,4.561
819,정찬성,M,청년,191.0,20230426.0,20230427.0,"797,000",104.0,5.0,288.0,운동선수,<태양은 가득히> 특집,4.561
820,임영웅,M,청년,192.0,20230503.0,20230504.0,"797,000",14729.0,1378.0,281.0,연예인,<생애 뜨거운 만남> 특집,4.498
821,김민섭,M,청년,192.0,20230503.0,20230504.0,"797,000",7639.0,852.0,281.0,예술가,<생애 뜨거운 만남> 특집,4.498
822,김민섭,M,청년,192.0,20230503.0,20230504.0,"797,000",7639.0,852.0,281.0,예술가,<생애 뜨거운 만남> 특집,4.498
823,김민섭,M,청년,192.0,20230503.0,20230504.0,"799,000",7639.0,852.0,281.0,예술가,<생애 뜨거운 만남> 특집,4.498
824,김민섭,M,청년,192.0,20230503.0,20230504.0,"799,000",7639.0,852.0,281.0,예술가,<생애 뜨거운 만남> 특집,4.498
825,한경록,M,청년,192.0,20230503.0,20230504.0,"799,000",7788.0,634.0,281.0,기타,<생애 뜨거운 만남> 특집,4.498
826,윤수임,W,청소년,193.0,20230510.0,20230511.0,"801,000",3240.0,359.0,274.0,기타,<일상의 히어로> 특집,4.353
827,김도현,M,청소년,193.0,20230510.0,20230511.0,"801,000",3264.0,124.0,274.0,기타,<일상의 히어로> 특집,4.353
828,권혜정,W,청소년,193.0,20230510.0,20230511.0,"799,000",8876.0,424.0,274.0,기타,<일상의 히어로> 특집,4.353
829,최재천,M,중년,194.0,20230517.0,20230518.0,"801,000",7190.0,838.0,267.0,사회복지,<사생결단> 특집,4.335
830,마포,W,청년,194.0,20230517.0,20230518.0,"801,000",4447.0,62.0,267.0,기타,<사생결단> 특집,4.335
831,로르,W,청년,194.0,20230517.0,20230518.0,"805,000",449.0,30.0,267.0,기타,<사생결단> 특집,4.335
832,김수지,W,청년,195.0,20230524.0,20230525.0,"805,000",7445.0,179.0,260.0,운동선수,<금희야 옥이야> 특집,4.709
833,김수지,W,청년,195.0,20230524.0,20230525.0,"805,000",7445.0,179.0,260.0,예술가,<금희야 옥이야> 특집,4.709
834,조근식,M,청년,195.0,20230524.0,20230525.0,"805,000",5333.0,178.0,260.0,전문기술,<금희야 옥이야> 특집,4.709
835,김영하,M,중년,195.0,20230524.0,20230525.0,"809,000",2058.0,90.0,260.0,예술가,<금희야 옥이야> 특집,4.709
836,허태균,M,중년,195.0,20230524.0,20230525.0,"809,000",2058.0,90.0,260.0,사회복지,<금희야 옥이야> 특집,4.709
837,박향자,M,중년,195.0,20230524.0,20230525.0,"809,000",1980.0,112.0,260.0,기타,<금희야 옥이야> 특집,4.709
838,김영자,M,중년,196.0,20230531.0,20230601.0,"809,000",18730.0,1594.0,253.0,기타,<모든 걸 걸고> 특집,4.798
839,백성자,M,중년,196.0,20230531.0,20230601.0,"809,000",5678.0,267.0,253.0,기타,<모든 걸 걸고> 특집,4.798
840,신순규,M,청년,196.0,20230531.0,20230601.0,"809,000",1437.0,0.0,253.0,전문기술,<모든 걸 걸고> 특집,4.798
841,조헌주,W,청년,197.0,20230607.0,20230608.0,"812,000",541.0,59.0,246.0,예술가,<포기하지 마> 특집,4.893
842,CL,W,청년,197.0,20230607.0,20230608.0,"809,000",3596.0,264.0,246.0,연예인,<포기하지 마> 특집,4.893
843,이명희,M,청년,197.0,20230607.0,20230608.0,"812,000",4715.0,310.0,246.0,예술가,<포기하지 마> 특집,4.893
844,아룰,M,중년,198.0,20230614.0,20230615.0,"812,000",5910.0,331.0,239.0,사회복지,<러브 다이브> 특집,4.111
845,아룰,M,중년,198.0,20230614.0,20230615.0,"812,000",5910.0,331.0,239.0,사회복지,<러브 다이브> 특집,4.111
846,제임스,M,중년,198.0,20230614.0,20230615.0,"812,000",800.0,97.0,239.0,사회복지,<러브 다이브> 특집,4.111
847,아룰,M,중년,198.0,20230614.0,20230615.0,"814,000",800.0,97.0,239.0,사회복지,<러브 다이브> 특집,4.111
848,아룰,M,중년,198.0,20230614.0,20230615.0,"814,000",800.0,97.0,239.0,사회복지,<러브 다이브> 특집,4.111
849,하비에르,M,중년,198.0,20230614.0,20230615.0,"814,000",800.0,97.0,239.0,사회복지,<러브 다이브> 특집,4.111
850,김선민,M,중년,198.0,20230614.0,20230615.0,"814,000",800.0,97.0,239.0,운동선수,<러브 다이브> 특집,4.111
851,김원식,M,중년,198.0,20230614.0,20230615.0,"814,000",291.0,0.0,239.0,운동선수,<러브 다이브> 특집,4.111
852,이해리,W,청년,198.0,20230614.0,20230615.0,"814,000",291.0,0.0,239.0,연예인,<러브 다이브> 특집,4.111
853,강민경,W,청년,198.0,20230614.0,20230615.0,"814,000",60.0,0.0,239.0,연예인,<러브 다이브> 특집,4.111
854,유지태,M,중년,199.0,20230621.0,20230622.0,"817,000",1247.0,47.0,232.0,연예인,<당신이 모르는 사이에> 특집,4.44
855,박주영,M,중년,199.0,20230621.0,20230622.0,"817,000",1602.0,74.0,232.0,전문기술,<당신이 모르는 사이에> 특집,4.44
856,임천숙,W,청년,199.0,20230621.0,20230622.0,"817,000",1602.0,74.0,232.0,예술가,<당신이 모르는 사이에> 특집,4.44
857,정선근,M,중년,199.0,20230621.0,20230622.0,"814,000",7117.0,654.0,232.0,사회복지,<당신이 모르는 사이에> 특집,4.44
858,오건영,M,중년,200.0,20230628.0,20230628.0,"817,000",2984.0,136.0,226.0,전문기술,<200회> 특집,5.829
859,루나,W,청년,200.0,20230628.0,20230628.0,"817,000",2943.0,127.0,226.0,연예인,<200회> 특집,5.829
860,곽상은,W,청년,200.0,20230628.0,20230628.0,"817,000",432.0,27.0,226.0,예술가,<200회> 특집,5.829
861,구준엽,M,중년,201.0,20230705.0,20230706.0,"817,000",2247.0,127.0,218.0,연예인,<웬만해선 그들을 막을 수 없다> 특집,4.563
862,임채원,M,중년,201.0,20230705.0,20230706.0,"817,000",944.0,178.0,218.0,전문기술,<웬만해선 그들을 막을 수 없다> 특집,4.563
863,김성권,M,중년,201.0,20230705.0,20230706.0,"818,000",1751.0,104.0,218.0,사회복지,<웬만해선 그들을 막을 수 없다> 특집,4.563
864,이주영,M,청소년,201.0,20230705.0,20230706.0,"818,000",241.0,14.0,218.0,운동선수,<웬만해선 그들을 막을 수 없다> 특집,4.563
865,조진현,M,중년,202.0,20230712.0,20230713.0,"820,000",794.0,46.0,211.0,예술가,<위대한 발견> 특집,3.962
866,송낙훈,M,중년,202.0,20230712.0,20230713.0,"820,000",161.0,0.0,211.0,예술가,<위대한 발견> 특집,3.962
867,이준호,M,청년,202.0,20230712.0,20230713.0,"818,000",4961.0,189.0,211.0,연예인,<위대한 발견> 특집,3.962
